Status,Progress,Duration,Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,Text_1_P_T1,2_P_T2,3_P_T3,4_P_T4,5_P_T5,6_P_T6,7_P_T7,8_P_T8,9_P_T9,10_P_T10,11_P_T11,12_P_T12,13_P_T13,14_P_T14,15_P_T15,Choice_T_Battery,Choice_T_Pen,A_G_1,BJW_1,BJW_2,BJW_3,BJW_4,BJW_5,BJW_6,SDO_S_1,SDO_S_2,SDO_S_3,SDO_S_4,SDO_S_5,SDO_S_6,SDO_S_7,SDO_S_8,SDO_S_9,SDO_S_10,SDO_S_11,SDO_S_12,SDO_S_13,SDO_S_14,SDO_S_15,SDO_S_16,PP_1_0_GROUP_1,PP_1_0_GROUP_2,PP_1_0_GROUP_3,PP_1_0_GROUP_4,PP_1_0_GROUP_5,PP_1_1_GROUP_1,PP_1_1_GROUP_2,PP_1_1_GROUP_3,PP_1_1_GROUP_4,PP_1_1_GROUP_5,PP_1_2_GROUP_1,PP_1_2_GROUP_2,PP_1_2_GROUP_3,PP_1_2_GROUP_4,PP_1_2_GROUP_5,PP_1_0_1_RANK,PP_1_0_2_RANK,PP_1_0_3_RANK,PP_1_0_4_RANK,PP_1_0_5_RANK,PP_1_1_1_RANK,PP_1_1_2_RANK,PP_1_1_3_RANK,PP_1_1_4_RANK,PP_1_1_5_RANK,PP_1_2_1_RANK,PP_1_2_2_RANK,PP_1_2_3_RANK,PP_1_2_4_RANK,PP_1_2_5_RANK,Choice_T_Vocabulary,A_V_1,SJ_S_P_1,SJ_S_P_2,SJ_S_P_3,SJ_S_P_4,SJ_S_P_5,SJ_S_P_6,SJ_S_P_7,SJ_S_P_8,Feedback,1_C_T1,2_C_T2,3_C_T3,4_C_T4,5_C_T5,6_C_T6,7_C_T7,8_C_T8,9_C_T9,10_C_T10,11_C_T11,12_C_T12,13_C_T13,14_C_T14,15_C_T15,PC_1_0_GROUP_1,PC_1_0_GROUP_2,PC_1_0_GROUP_3,PC_1_0_GROUP_4,PC_1_0_GROUP_5,PC_1_0_GROUP_6,PC_1_0_GROUP_7,PC_1_0_GROUP_8,PC_1_1_GROUP_1,PC_1_1_GROUP_2,PC_1_1_GROUP_3,PC_1_1_GROUP_4,PC_1_1_GROUP_5,PC_1_1_GROUP_6,PC_1_1_GROUP_7,PC_1_1_GROUP_8,PC_1_2_GROUP_1,PC_1_2_GROUP_2,PC_1_2_GROUP_3,PC_1_2_GROUP_4,PC_1_2_GROUP_5,PC_1_2_GROUP_6,PC_1_2_GROUP_7,PC_1_2_GROUP_8,PC_1_0_1_RANK,PC_1_0_2_RANK,PC_1_0_3_RANK,PC_1_0_4_RANK,PC_1_0_5_RANK,PC_1_0_6_RANK,PC_1_0_7_RANK,PC_1_0_8_RANK,PC_1_1_1_RANK,PC_1_1_2_RANK,PC_1_1_3_RANK,PC_1_1_4_RANK,PC_1_1_5_RANK,PC_1_1_6_RANK,PC_1_1_7_RANK,PC_1_1_8_RANK,PC_1_2_1_RANK,PC_1_2_2_RANK,PC_1_2_3_RANK,PC_1_2_4_RANK,PC_1_2_5_RANK,PC_1_2_6_RANK,PC_1_2_7_RANK,PC_1_2_8_RANK,SJ_S_C_2,SJ_S_C_3,SJ_S_C_4,SJ_S_C_5,SJ_S_C_6,SJ_S_C_7,SJ_S_C_8,SJ_S_C_9,Condition,Order
0,100,1180,1,2024-05-13T11:18:17Z,NA,anonymous,DE,Ich bezahle meine Rechnungen immer am Dienstag des zweiten Monats.,Sein Vermögen wuchs durch kluge Investitionen in Aktien.,Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität.,Auf dem Weg nach Hause verlor ich meine Brieftasche.,"Damit ich von einem Freund Schokolade bekomme, gebe ich ihm Geld.","Ich stehe am Morgen auf, um Geld zu verdienen.",Beim Einkaufen achte ich auf den Preis.,Mit genug Geld kannst du viele Träume verwirklichen.,Der Finanzmarkt auf der ganzen Welt beschäftigt sich mit Geldflüssen.,Geldnöte im Alltag können zu Angst und Stress führen.,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung.,"Ich muss neu mein monatliches, knappes Budget überdenken.","Macht und Geld ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre aktuellen Geldausgaben nachzudenken.",Das Kind kauft vor der Schule kleine Kaugummis.,2,2,2,1,1,2,4,2,2,2,2,5,3,6,5,7,5,2,1,6,6,6,5,6,5,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,1,NA,2,NA,2,3,2,5,4,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block1
0,100,3952,1,2024-05-13T11:38:36Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,3,3,3,1,4,4,4,5,4,4,7,7,7,7,6,6,6,6,7,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg.,Auf dem Weg nach Hause verlor ich meine Kopfhörer.,"Damit ich von meinem Freund Schokolade bekomme, gebe ich ihm einen Apfel.","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte nach der Intuition.,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit ganzen Ländern auf der Welt.,Ferienmangel kann im Alltag zu Angst und Stress führen.,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung.,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken.","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken.",Das kleine Kind kaut Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,2,NA,NA,3,NA,1,2,NA,NA,NA,5,5,2,6,5,5,2,5,Control,Block2
0,100,1150,1,2024-05-13T14:23:08Z,NA,anonymous,DE,Ich bezahle meine Rechnungen immer am zweiten Dienstag des Monats,Sein Vermögen wuchs durch kluge Investitionen in Aktien,Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität,Auf dem Weg nach Hause verlor ich meine Brieftasche,"Damit ich von einem Freund Schokolade bekomme, gebe ich ihm Geld","Ich stehe am Morgen auf, um Geld zu verdienen",Beim Einkaufen achte ich auf den Preis,Mit genug Geld kannst du viele Träume verwirklichen,Der Finanzmarkt beschäftigt sich mit Geldflüssen auf der ganzen Welt,Geldnöte können im Alltag zu Angst und Stress führen,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung,"Ich miss mein monatliches, knappes Budget neu überdenken","Geld und Macht ermöglichen es mir, meine Träume zu erfüllen","Die Teilnehmer wurden gebeten, über ihre Geldausgaben nachzudenken",Das kleine Kind kauft Kaugummis vor der Schule,2,1,2,2,1,2,3,4,4,1,1,2,6,7,5,7,6,4,1,4,3,7,7,7,5,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,2,NA,1,NA,2,3,2,6,2,6,5,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block2
0,100,1129,1,2024-05-13T18:37:11Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,2,2,1,1,3,5,7,6,2,2,3,3,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats ins Tanze,Sein Wissen stieg mit der Anzahl Kurse,Kontinuität ist der Schlüssel zu einem langfristigen Erfolg,Auf dem nach Hause Weg verlor ich meine Kopfhörer,"Damit ich von meinem Freund Schokolade bekomme, gebe ich ihm einen Apfel","Ich stehe am Morgen auf, um den Alltag zu bestreiten",Beim Einkaufen wähle ich Produkte der Intuition nach,Mit genug Willenskraft kannst du viele Träume verwirklichen,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt,Ferienmangel kann zu Angst und Stress im Alltag führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen",Die Teilnehmer würden gebeten über ihre täglichen Routinen nachzudenken,Das kleine Kind kaut Kaugummis vor der Schule,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,2,NA,3,NA,NA,1,NA,3,NA,NA,NA,1,2,NA,NA,2,6,2,5,3,3,3,3,Control,Block2
0,100,1439,1,2024-05-13T19:58:01Z,NA,anonymous,DE,Ich bezahle am zweiten Dienstag des Monats meine Rechnungen,Sein Vermögen wuchs durch Investitionen in Aktien.,Der Schlüssel zur finaziellen Stabilität ist langfristes Sparen.,Auf meinem Weg nach Hause verlor ich meine Brieftasche.,"Damit ich Schokolade bekomme, gebe ich einem Freund Geld.",Ich stehe am Morgen auf um Geld zu verdienen.,Beim Einkaufen achte ich auf den Preis.,Mit genug Geld kannst du viele Träume verwirklichen.,Der Finanzmarkt beschäftigt sich mit Geldflüssen auf der ganzen Welt.,Im Alltag können Stress und Anst zu Geldnöten führen.,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung.,Ich muss mein knappes Budget neu überdenken.,Mein Geld ermöglichen mir Macht und Träume zu erfüllen.,Die Teilnehmer wurden gebeten über ihre aktuellen Geldausgaben nachzudenken.,Das kleine Kind kauft Kaufgummis vor der Schule.,2,1,2,3,3,2,5,5,4,4,5,4,4,4,7,4,6,6,5,6,7,7,5,6,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,3,3,6,1,7,5,6,2,5,Viel Spass bei der anspruchsvollen Auswertung!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block2
0,100,1431,1,2024-05-14T16:27:57Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,1,1,1,1,1,1,7,1,7,7,1,1,1,1,7,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bin gespannt, was aus der Umfrage wird, insbesondere aus dem Deutschtest. 😀",Am zweiten Dienstag des Monat gehe ich immer ins Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigen Erfolg.,Auf dem Weg nach Hause verlor ich meine Kopfhörer.,"Damit ich von meinem Freund Schokolade bekomme, gebe ich ihm einen Apfel.","Am Morgen stehe ich auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte der Intuition nach.,Mit genug Willenskraft kannst du Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt.,Stress im Alltag kann zu Angst und Ferienmangel führen.,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung.,"Ich muss mein kalorienreiches, ungesundes Essverhalten neu überdenken.","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken",Das kleine Kind kaut Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,3,4,1,NA,NA,1,NA,2,NA,NA,NA,NA,1,3,3,5,2,1,4,1,Control,Block1
0,100,1158,1,2024-05-14T19:58:22Z,NA,anonymous,DE,Meine Rechnungen bezahle ich immer am Dienstag des zweiten Monats,Sein Vermögen wuchs durch kluge Investitionen in Aktien,Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität,Auf dem nach Hause Weg verlor ich meine Brieftasche,"Damit ich von einem Freund Schokolade bekomme, gebe ich ihm Geld","Morgen stehe ich um auf, um Geld zu verdienen.",Beim Einkaufen achte ich auf den Preis,Mit genug Geld kannst du viele Träume verwirklichen,Der Finanzmarkt beschäftigt sich auf der ganzen Welt mit Geldflüssen,Angst und Stress im Alltag können zu Geldnöten führen,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung,"Ich muss mein monatliches Budget überdenken, es ist knapp","Geld ermöglicht es mir, Träume zu erfüllen und meine Macht zu machen","Die Teilnehmer wurden gebeten, über ihre aktuellen Geldausgaben nachzudenken",Das kleine Kind kauft vor der Schule Kaugummis,2,1,2,2,3,4,5,2,2,5,5,6,5,4,2,5,2,7,3,6,7,6,5,6,5,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,2,NA,NA,1,NA,2,3,3,5,3,6,5,5,5,3,Monster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block1
0,100,1124,1,2024-05-14T20:18:17Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,5,2,2,5,1,1,1,7,7,7,7,1,1,1,1,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats ins Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg.,Auf dem Weg nach Hause verlor ich meine Kopfhörer.,"Damit ich von meinem Freund Schokolade bekomme, gebe ich ihm einen Apfel.","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte nach der Intuition.,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt.,Stress im Alltag und Ferienmangel kann zu Stress führen.,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung.,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken.","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken.",Das kleine Kind kaut Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,4,NA,NA,NA,2,3,1,NA,2,3,4,2,2,2,2,2,Control,Block2
0,99,1239,0,2024-05-14T20:28:54Z,NA,anonymous,DE,Ich bezahle meine Rechnungen immer am zweiten Dienstag des Monats,Sein Vermögen wuchs durch kluge Investitionen in Aktien,Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität,Ich verlor meine Brieftasche auf dem Weg nach Hause,"Damit ich von einem Freund Schokolade bekomme, gebe ich ihm Geld",Ich stehe am Morgen auf um Geld zu verdienen.,Beim Einhaufen achte ich auf den Preis,Mit genug Geld kannst du viele Träume verwirklichen,Der Finanzmarkt auf der ganzen Welt beschäftigt sich mit Geldflüssen,Geldnöte können zu Angst und Stress im Alltag führen,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung,Ich muss mein knappes monatliches Budjet neu überdenken,Geld und Macht ermöglichen es mit meine Träume zu erfüllen,"Die aktuellen Teilnehmer wurden gebeten, über ihre aktuellen Geldausgaben nachzudenken",Das kleine Kind kauft vor der Schule Kaugummis,1,1,2,4,3,3,3,4,4,1,1,1,1,7,7,7,7,1,4,4,1,7,7,5,6,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,2,NA,1,NA,2,3,3,7,1,6,6,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block2
0,99,5326,0,2024-05-14T22:33:48Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,4,2,4,5,4,2,2,2,3,7,5,7,6,4,2,4,3,7,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg.,Auf dem Weg nach Hause  verlor ich meine Kopfhörer.,Damit ich Schokolade von meinem Freund bekommen gebe ich ihm einen Apfel.,Ich stehe am Morgen auf um meinen Alltag zu bestreiten,Beim Einkaufen wähle ich Produkte nach der Intuition.,Mit genug Willenskraft kannst du Träume verwirklichen.,Reiseunternehmen beschäftigen sich mir mit Ländern auf der ganzen Welt.,Ferienmangel kann zu Angst jnd Stress im Alltag führen.,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung.,Ich muss mein ungesundes kalorienreiches Essverhalten neu überdenken.,Fleiss und aktives Engagement ermöglichen mir meine Träume.,Die Teilnehmer wurden gebeten über ihre täglichen Routinen nachzudenken.,Das Kind kaut kleine Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,3,2,NA,NA,2,NA,1,3,NA,NA,NA,3,5,2,4,3,3,4,5,Control,Block1
0,99,7087,0,2024-05-15T13:03:54Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,5,5,1,5,1,7,7,7,7,1,6,5,6,7,7,7,7,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats ins Tanzen,Sein Wissen stieg mit Anzahl der besuchten Kurse,Kontinuität ist langfristig der Schlüssel zu einem Erfolg,Auf dem Weg nach Hause verlor ich meine Kopfhörer,"Damit ich Schokolode bekomme, gebe ich meinem Freund einen Apfel","Ich stehe am Morgen auf, um den Alltag zu bestreiten",Beim Einkaufen wöhle ich Produkte nach der Intuition,Mit genug Willenskraft kannst du viele Träume verwirklichen,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt,Ferienmangel kann im Alltag zu Stress und Angst führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen","Die Teilnehmer werden gebeten, über ihre täglichen Routinen nachzudenken",Das kleine Kind kaut vor der Schule Kaugummis,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,NA,2,NA,NA,NA,NA,3,NA,NA,NA,4,1,2,NA,6,7,1,7,4,5,7,6,Control,Block1
0,99,1311,0,2024-05-15T13:12:01Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,3,3,2,2,1,3,1,6,4,6,4,3,1,4,3,7,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehen immer am zweiten Dienstag des Monats ins Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg.,Auf dem Weg nach Hause verlor ich meine Kopfhörer.,"Damit ich Schokolade von meinem Freund bekomme, gebe ich ihm einen Apfel.","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich nach der Intuition Produkte.,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt.,Stress im Alltag kann zu Angst und Ferienmangel führen.,Nach jahrelanger Abklärung erhielt sie endliche eine Bewilligung.,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken.","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken.",Das kleine Kind kaut Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,2,3,NA,2,5,2,4,3,3,4,3,Control,Block2
0,100,990,1,2024-05-16T07:30:31Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,2,5,4,4,4,5,6,6,6,3,3,4,2,5,5,2,6,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,Verwirrend.,Ich gehe immer am zweiten Dienstag des Monats ins Tanzen,Sein Wissen stieg mit der Anzahl besuchter Kurse,Kontinuität ist der Schlüssel zu langfristigem Erfolg,Auf dem Weg nach Hause verlor ich meine Kopfhörer,"Damit ich Schokolade von meinem Freund bekomme, gebe ich ihm einen Apfel","Morgen stehe ich auf, um den Alltag zu bestreiten",Beim Einkaufen wähle ich Produkte der Intuition nach,Mit genug Willenskraft kannst du viele Träume verwirklichen,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt,Ferienmangel kann im Alltag zu Angst und Stress führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss neu mein ungesundes, kalorienreiches Essverhalten überdenken","Engagement und Fleiss ermöglichen es mir, meine Träume aktiv zu erfüllen","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken",Das kleine Kind kaut Kaugummis vor der Schule,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,2,3,NA,NA,NA,3,NA,NA,NA,NA,2,1,NA,6,5,2,7,6,5,1,4,Control,Block1
0,100,1773,1,2024-05-16T07:32:30Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,5,3,4,3,2,2,5,2,3,3,6,5,4,2,3,3,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Am zweiten Dienstag des Monats gehe ich immer tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu langfristigem Erfolg.,Ich verlor meine Kopfhörer auf dem nach hause Weg,"Damit ich Schokolade bekomme, gebe ich meinem Freund einen Apfel","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte nach Intuition.,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt.,Angst und Ferienmangel kann zu Stress führen im Alltag.,Nach jahremanger Abklärung erhielt sie endlich eine Bewilligung.,Ich muss mein ungesundes kalorienreiches Essverhalten überdenken.,"Fleiss und Engagement ermöglichen mir, meine Träume zu erfüllen.",Die Teilnehmer wurden gebeten über ihre täglichen Routinen nachzudenken.,Das kleine Kind kaut Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,1,NA,NA,1,NA,2,3,NA,NA,NA,5,5,2,4,5,5,2,3,Control,Block1
