episode_date,show,mix_no,mix,t_s,bpm,key,artist,title,timeskew,frequencyskew,track_no
2026-04-24,Unlimited,4,DJ Beware,2310,127.1,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2340,126.6,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2370,127.9,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2400,,513463462,Solarbeam,Moorea,-0.0057652593,0.00056397915,
2026-04-24,Unlimited,4,DJ Beware,2430,127.5,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2460,127.0,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2490,127.1,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2520,127.1,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2550,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2580,127.0,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2610,127.3,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2640,127.0,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2670,127.4,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2700,126.9,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2730,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2760,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2790,127.3,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2820,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2850,127.0,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2880,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2910,126.9,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2940,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,2970,127.4,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3000,126.9,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3030,126.8,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3060,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3090,127.1,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3120,127.0,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3150,,823872970,Kwake,Nucleus,0.02419746,0.02554369,5
2026-04-24,Unlimited,4,DJ Beware,3180,126.9,823872970,Kwake,Nucleus,0.024179816,0.02474153,5
2026-04-24,Unlimited,4,DJ Beware,3210,127.1,823872970,Kwake,Nucleus,0.024218798,0.024706125,5
2026-04-24,Unlimited,4,DJ Beware,3240,127.0,48348287,Madonna,Hung Up (SDP Extended Vocal Edit),-0.007197082,0.00042963028,
2026-04-24,Unlimited,4,DJ Beware,3270,,823872970,Kwake,Nucleus,0.02458477,0.024252295,5
2026-04-24,Unlimited,4,DJ Beware,3300,127.0,823872970,Kwake,Nucleus,0.024778724,0.02421105,5
2026-04-24,Unlimited,4,DJ Beware,3330,,823872970,Kwake,Nucleus,0.024321556,0.024293542,5
2026-04-24,Unlimited,4,DJ Beware,3360,127.1,823872970,Kwake,Nucleus,0.02376318,0.024252295,5
2026-04-24,Unlimited,4,DJ Beware,3390,,823872970,Kwake,Nucleus,0.024504542,0.024623632,5
2026-04-24,Unlimited,4,DJ Beware,3420,127.0,823872970,Kwake,Nucleus,0.024150372,0.024128556,5
2026-04-24,Unlimited,4,DJ Beware,3450,127.1,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3480,127.0,293130420,Syntax Error,Lost at the Airport,-0.0068204403,-0.006623149,
2026-04-24,Unlimited,4,DJ Beware,3510,,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3540,126.6,,,,,,
2026-04-24,Unlimited,4,DJ Beware,3570,127.0,,,,,,
2026-05-01,Unlimited,1,DJ Functionist,0,,47343176,Britney Spears,Gimme More (Shortee Blitz),0.0013093948,0.0003222227,
2026-05-01,Unlimited,1,DJ Functionist,30,123.0,845931663,HUGEL & SOLTO (FR),Jamaican (Bam Bam),0.008024931,-0.0016900897,1
2026-05-01,Unlimited,1,DJ Functionist,60,,845931663,HUGEL & SOLTO (FR),Jamaican (Bam Bam),0.00831449,-0.0016498566,1
2026-05-01,Unlimited,1,DJ Functionist,90,,845931663,HUGEL & SOLTO (FR),Jamaican (Bam Bam),0.008456707,-0.0018106699,1
2026-05-01,Unlimited,1,DJ Functionist,120,123.0,845931663,HUGEL & SOLTO (FR),Jamaican (Bam Bam),0.0080423355,-0.0016498566,1
2026-05-01,Unlimited,1,DJ Functionist,150,123.0,845931663,HUGEL & SOLTO (FR),Jamaican (Bam Bam),0.008148313,-0.0017704964,1
2026-05-01,Unlimited,1,DJ Functionist,180,123.0,462477557,Homie Johns,Back To the Beat,-0.01723355,-0.027053714,2
2026-05-01,Unlimited,1,DJ Functionist,210,123.0,136494017,Selma,Sympathie,0.00895071,0.0012896061,3
2026-05-01,Unlimited,1,DJ Functionist,240,,,,,,,
2026-05-01,Unlimited,1,DJ Functionist,270,123.0,462477557,Homie Johns,Back To the Beat,-0.017545998,-0.02649194,2
2026-05-01,Unlimited,1,DJ Functionist,300,123.0,136494017,Selma,Sympathie,0.008223772,0.0012896061,3
2026-05-01,Unlimited,1,DJ Functionist,330,,,,,,,
2026-05-01,Unlimited,1,DJ Functionist,360,,,,,,,
2026-05-01,Unlimited,1,DJ Functionist,390,123.0,569917561,Matt Sassari,Give It to Me (Extended Mix),-0.024593651,-0.021197736,
2026-05-01,Unlimited,1,DJ Functionist,420,123.0,469991921,Артём Качер & ARTIK & ASTI,Грустный дэнс (Ramirez & Rakurs Remix),-0.007747054,-0.007276356,
2026-05-01,Unlimited,1,DJ Functionist,450,123.0,462477557,Homie Johns,Back To the Beat,-0.016724467,-0.026583374,2
2026-05-01,Unlimited,1,DJ Functionist,480,123.0,462477557,Homie Johns,Back To the Beat,-0.016505957,-0.026504993,2
2026-05-01,Unlimited,1,DJ Functionist,510,,862526091,Jimpster,Heads Down,-0.0076381564,-0.0009661317,4
2026-05-01,Unlimited,1,DJ Functionist,540,123.0,862526091,Jimpster,Heads Down,-0.008090973,0.0,4
2026-05-01,Unlimited,1,DJ Functionist,570,123.0,862526091,Jimpster,Heads Down,-0.007838607,-0.0014488101,4
2026-05-01,Unlimited,1,DJ Functionist,600,,862526091,Jimpster,Heads Down,-0.008141756,-0.00048315525,4
2026-05-01,Unlimited,1,DJ Functionist,630,123.0,862526091,Jimpster,Heads Down,-0.008151293,-0.00046014786,4
2026-05-01,Unlimited,1,DJ Functionist,660,,862526091,Jimpster,Heads Down,-0.0076338053,-0.0016498566,4
2026-05-01,Unlimited,1,DJ Functionist,690,123.2,862526091,Jimpster,Heads Down,-0.006700039,-0.0010063648,4
2026-05-01,Unlimited,1,DJ Functionist,720,,862526091,Jimpster,Heads Down,-0.0063098073,-0.00080513954,4
2026-05-01,Unlimited,1,DJ Functionist,750,,862526091,Jimpster,Heads Down,-0.005195141,-0.0017704964,4
2026-05-01,Unlimited,1,DJ Functionist,780,123.5,862526091,Jimpster,Heads Down,-0.0042283535,-0.0012074709,4
2026-05-01,Unlimited,1,DJ Functionist,810,123.4,862526091,Jimpster,Heads Down,-0.0038952231,-0.0023331642,4
2026-05-01,Unlimited,1,DJ Functionist,840,123.7,862526091,Jimpster,Heads Down,-0.002888739,-0.0013683438,4
2026-05-01,Unlimited,1,DJ Functionist,870,123.7,862526091,Jimpster,Heads Down,-0.0024624467,-0.00080513954,4
2026-05-01,Unlimited,1,DJ Functionist,900,123.8,630964151,Sunday Scaries & PiCKUPLiNES,Chill Like That,-0.0009753704,-0.0014488101,5
2026-05-01,Unlimited,1,DJ Functionist,930,123.9,678225762,"Kevin McKay, Pupa Nas T & Denise Belfon",Work (CVMPANILE & Draxx Remix),-0.0476678,-0.04710251,6
2026-05-01,Unlimited,1,DJ Functionist,960,124.0,630964151,Sunday Scaries & PiCKUPLiNES,Chill Like That,-0.0006349683,0.0,5
2026-05-01,Unlimited,1,DJ Functionist,990,124.1,678225762,"Kevin McKay, Pupa Nas T & Denise Belfon",Work (CVMPANILE & Draxx Remix),-0.046292186,-0.047409475,6
2026-05-01,Unlimited,1,DJ Functionist,1020,124.1,155745633,Eddie Amador,House Music (Robosonic Remix),0.008611321,-0.002145648,
2026-05-01,Unlimited,1,DJ Functionist,1050,124.3,61954150,Daily,Kalavalier,-0.022014976,-0.0317055,
2026-05-01,Unlimited,1,DJ Functionist,1080,124.3,630964151,Sunday Scaries & PiCKUPLiNES,Chill Like That,0.003045082,-0.001046598,5
2026-05-01,Unlimited,1,DJ Functionist,1110,124.5,678225762,"Kevin McKay, Pupa Nas T & Denise Belfon",Work (CVMPANILE & Draxx Remix),-0.042677164,-0.046667457,6
2026-05-01,Unlimited,1,DJ Functionist,1140,,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.0041507483,-0.0017704964,7
2026-05-01,Unlimited,1,DJ Functionist,1170,93.5,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.004036784,-0.0014488101,7
2026-05-01,Unlimited,1,DJ Functionist,1200,,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.004510641,-0.0011672378,7
2026-05-01,Unlimited,1,DJ Functionist,1230,,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.0047432184,-0.00092583895,7
2026-05-01,Unlimited,1,DJ Functionist,1260,,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.0046590567,-0.00092583895,7
2026-05-01,Unlimited,1,DJ Functionist,1290,,865201213,Mixed Signals 021 & Carta,Love Dancing (Extended Mix),-0.019508004,0.0006445646,
2026-05-01,Unlimited,1,DJ Functionist,1320,,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.0051698685,-0.00036239624,7
2026-05-01,Unlimited,1,DJ Functionist,1350,,860267657,Makèz,Can't Relate (Feat. Leah Cleaver) [feat. Leah Cleaver],0.005778551,-0.00036239624,7
2026-05-01,Unlimited,1,DJ Functionist,1380,124.7,40216812,Syke 'n' Sugarstarr,Ticket 2 Ride (Remastered),-0.0032917857,-0.0027884245,
2026-05-01,Unlimited,1,DJ Functionist,1410,124.8,870133145,Manuel Darquart,Per Sognare,0.0059663057,-0.0025283098,8
2026-05-01,Unlimited,1,DJ Functionist,1440,124.6,870133145,Manuel Darquart,Per Sognare,0.0060184,-0.0013281703,8
2026-05-01,Unlimited,1,DJ Functionist,1470,125.0,870133145,Manuel Darquart,Per Sognare,0.00622046,-0.0010867715,8
2026-05-01,Unlimited,1,DJ Functionist,1500,124.7,870133145,Manuel Darquart,Per Sognare,0.006567955,-0.0011040568,8
2026-05-01,Unlimited,1,DJ Functionist,1530,124.9,870133145,Manuel Darquart,Per Sognare,0.0069030523,-0.0008453727,8
2026-05-01,Unlimited,1,DJ Functionist,1560,124.9,870133145,Manuel Darquart,Per Sognare,0.0073082447,-0.0007649064,8
2026-05-01,Unlimited,1,DJ Functionist,1590,,870133145,Manuel Darquart,Per Sognare,0.0074207783,-0.00048315525,8
2026-05-01,Unlimited,1,DJ Functionist,1620,,870133145,Manuel Darquart,Per Sognare,0.0075799227,-0.00048315525,8
2026-05-01,Unlimited,1,DJ Functionist,1650,125.3,870133145,Manuel Darquart,Per Sognare,0.0074350834,-0.00020134449,8
2026-05-01,Unlimited,1,DJ Functionist,1680,125.4,870133145,Manuel Darquart,Per Sognare,0.00777781,-0.001824081,8
2026-05-01,Unlimited,1,DJ Functionist,1710,,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],0.00020253658,-0.00044292212,9
2026-05-01,Unlimited,1,DJ Functionist,1740,,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],0.00049996376,-0.00060391426,9
2026-05-01,Unlimited,1,DJ Functionist,1770,125.4,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],0.012953877,-0.0015292168,9
2026-05-01,Unlimited,1,DJ Functionist,1800,,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],0.025495887,-0.000523448,9
2026-05-01,Unlimited,1,DJ Functionist,1830,,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],0.0021576881,0.0,9
2026-05-01,Unlimited,1,DJ Functionist,1860,125.6,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],0.0023312569,-0.00068444014,9
2026-05-01,Unlimited,1,DJ Functionist,1890,,842940843,Qess,Spaces In Between (feat. Ursula Rucker) [Rodriguez Jr. Remix],-0.01747173,0.00084614754,9
2026-05-01,Unlimited,1,DJ Functionist,1920,125.4,515949923,Starkato,Python,0.0055133104,-0.0085017085,
2026-05-01,Unlimited,1,DJ Functionist,1950,,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.0038870573,-0.0021724105,10
2026-05-01,Unlimited,1,DJ Functionist,1980,125.8,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.003049016,-0.0015292168,10
2026-05-01,Unlimited,1,DJ Functionist,2010,125.6,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.0026550293,-0.0009661317,10
2026-05-01,Unlimited,1,DJ Functionist,2040,125.7,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.0023863316,-0.0008856058,10
2026-05-01,Unlimited,1,DJ Functionist,2070,125.8,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.0016924739,-0.0018910766,10
2026-05-01,Unlimited,1,DJ Functionist,2100,125.8,45973102,Luis Radio,House Music (Drum Mix 2) [feat. Sabrina Johnston],-0.017348528,-0.016931117,
2026-05-01,Unlimited,1,DJ Functionist,2130,,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.00095427036,-0.0010063648,10
2026-05-01,Unlimited,1,DJ Functionist,2160,,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),-0.0005263686,-0.000523448,10
2026-05-01,Unlimited,1,DJ Functionist,2190,126.0,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),0.00031113625,-0.0018106699,10
2026-05-01,Unlimited,1,DJ Functionist,2220,126.1,862901516,Hot 8 Brass Band & Kraak & Smaak,Big Tuba (Remix),0.0005611181,-0.0010867715,10
2026-05-01,Unlimited,1,DJ Functionist,2250,126.2,868307244,Mr. Fingers,Plastic Nightmares,0.0007505417,-0.0005636811,11
2026-05-01,Unlimited,1,DJ Functionist,2280,,868307244,Mr. Fingers,Plastic Nightmares,0.0012145042,-0.00020134449,11
2026-05-01,Unlimited,1,DJ Functionist,2310,126.4,868307244,Mr. Fingers,Plastic Nightmares,0.0018539429,-8.0525875e-05,11
2026-05-01,Unlimited,1,DJ Functionist,2340,126.4,868307244,Mr. Fingers,Plastic Nightmares,0.0025372505,-0.001247704,11
2026-05-01,Unlimited,1,DJ Functionist,2370,126.4,709786507,QWave Collapse Music,Life In The Cyberspace,-0.020529449,0.0008058548,
2026-05-01,Unlimited,1,DJ Functionist,2400,126.5,868307244,Mr. Fingers,Plastic Nightmares,0.0034549236,-0.000523448,11
2026-05-01,Unlimited,1,DJ Functionist,2430,126.5,868307244,Mr. Fingers,Plastic Nightmares,0.003909588,-0.00024163723,11
2026-05-01,Unlimited,1,DJ Functionist,2460,126.6,868307244,Mr. Fingers,Plastic Nightmares,0.0042551756,-0.001408577,11
2026-05-01,Unlimited,1,DJ Functionist,2490,126.7,868307244,Mr. Fingers,Plastic Nightmares,0.004485607,-0.0012879372,11
2026-05-01,Unlimited,1,DJ Functionist,2520,126.6,868307244,Mr. Fingers,Plastic Nightmares,0.004892826,-0.0003221631,11
2026-05-01,Unlimited,1,DJ Functionist,2550,126.7,868307244,Mr. Fingers,Plastic Nightmares,0.005984187,-0.00016111135,11
2026-05-01,Unlimited,1,DJ Functionist,2580,126.8,868307244,Mr. Fingers,Plastic Nightmares,0.0061422586,-0.0015292168,11
2026-05-01,Unlimited,1,DJ Functionist,2610,,868307244,Mr. Fingers,Plastic Nightmares,0.006500721,-0.001046598,11
2026-05-01,Unlimited,1,DJ Functionist,2640,127.0,868307244,Mr. Fingers,Plastic Nightmares,0.0068953037,-0.0006901622,11
2026-05-01,Unlimited,1,DJ Functionist,2670,126.9,868307244,Mr. Fingers,Plastic Nightmares,0.007460952,-0.00036239624,11
2026-05-01,Unlimited,1,DJ Functionist,2700,127.0,845870911,Raxon,Basick Beat,-0.007249236,-0.00044292212,12
2026-05-01,Unlimited,1,DJ Functionist,2730,127.0,845870911,Raxon,Basick Beat,-0.007717371,-0.00036239624,12
2026-05-01,Unlimited,1,DJ Functionist,2760,127.0,845870911,Raxon,Basick Beat,-0.007920146,-0.0003221631,12
2026-05-01,Unlimited,1,DJ Functionist,2790,127.0,845870911,Raxon,Basick Beat,-0.0077728033,-8.0525875e-05,12
2026-05-01,Unlimited,1,DJ Functionist,2820,127.0,845870911,Raxon,Basick Beat,-0.007576883,-0.0005636811,12
2026-05-01,Unlimited,1,DJ Functionist,2850,127.0,845870911,Raxon,Basick Beat,-0.007873833,-4.029274e-05,12
2026-05-01,Unlimited,1,DJ Functionist,2880,127.1,845870911,Raxon,Basick Beat,-0.0077696443,-0.00024163723,12
2026-05-01,Unlimited,1,DJ Functionist,2910,126.9,845870911,Raxon,Basick Beat,-0.007923305,-4.029274e-05,12
2026-05-01,Unlimited,1,DJ Functionist,2940,127.0,845870911,Raxon,Basick Beat,-0.0076880455,-8.0525875e-05,12
2026-05-01,Unlimited,1,DJ Functionist,2970,127.0,845870911,Raxon,Basick Beat,-0.007949114,0.0,12
2026-05-01,Unlimited,1,DJ Functionist,3000,127.0,323832060,Allen (Italy) & Filix,Dusty Palace,0.024479985,0.024293542,
2026-05-01,Unlimited,1,DJ Functionist,3030,127.0,257984782,Marc Molina,More Than Physical (Manuel Palmitesta Remix),0.03325212,0.025559425,
2026-05-01,Unlimited,1,DJ Functionist,3060,127.0,863281612,Daniel Steinberg,Free Living (Extended),-9.560585e-05,0.0,13
2026-05-01,Unlimited,1,DJ Functionist,3090,127.1,704726937,Saraga,Thinking About You (Club Mix),0.006914139,-0.00053685904,
2026-05-01,Unlimited,1,DJ Functionist,3120,127.0,44172210,"Steve Edwards, Bob Sinclar & Sly & Robbie",World Hold On,-0.021305501,-0.011577308,
2026-05-01,Unlimited,1,DJ Functionist,3150,127.1,863281612,Daniel Steinberg,Free Living (Extended),-4.1365623e-05,-8.0525875e-05,13
2026-05-01,Unlimited,1,DJ Functionist,3180,126.6,863281612,Daniel Steinberg,Free Living (Extended),-3.0398369e-06,-8.0525875e-05,13
2026-05-01,Unlimited,1,DJ Functionist,3210,127.1,863281612,Daniel Steinberg,Free Living (Extended),1.6212463e-05,-8.0525875e-05,13
2026-05-01,Unlimited,1,DJ Functionist,3240,,865650829,Riva Starr,Can't Stop The Feeling,-0.010082781,-0.0006901622,14
2026-05-01,Unlimited,1,DJ Functionist,3270,127.1,865650829,Riva Starr,Can't Stop The Feeling,-0.00589633,0.0,14
2026-05-01,Unlimited,1,DJ Functionist,3300,126.9,865650829,Riva Starr,Can't Stop The Feeling,-0.008720577,-0.0008453727,14
2026-05-01,Unlimited,1,DJ Functionist,3330,,57906621,Whigfield,Sexy Eyes (Extended Version),-0.029429376,-0.026575565,
2026-05-01,Unlimited,1,DJ Functionist,3360,127.4,679584468,Cosmic Gate,The Truth 2.0,-0.01857537,-0.0121049285,
2026-05-01,Unlimited,1,DJ Functionist,3390,127.0,865650829,Riva Starr,Can't Stop The Feeling,-0.008294523,-0.002895534,14
2026-05-01,Unlimited,1,DJ Functionist,3420,127.2,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),0,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),30,,271726,Beverley Craven,Promise Me,-0.017840564,-0.017445683,1
2026-05-01,Unlimited,2,DJ Beware (1),60,,271726,Beverley Craven,Promise Me,-0.021927595,-0.017428696,1
2026-05-01,Unlimited,2,DJ Beware (1),90,125.7,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),120,,554376429,Ali Bakgor,In a Dream (Extended),0.013251901,0.016895056,
2026-05-01,Unlimited,2,DJ Beware (1),150,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),180,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),210,125.6,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),240,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),270,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),300,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),330,,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),360,125.7,10192902,SWAG,A Game of Two Halves,0.004876256,0.0050469637,2
2026-05-01,Unlimited,2,DJ Beware (1),390,,10192902,SWAG,A Game of Two Halves,0.0055314302,0.0054922104,2
2026-05-01,Unlimited,2,DJ Beware (1),420,,317886351,Paul Ursin,Dronia,0.016960025,0.009452343,
2026-05-01,Unlimited,2,DJ Beware (1),450,,10192902,SWAG,A Game of Two Halves,0.006158948,0.004763603,2
2026-05-01,Unlimited,2,DJ Beware (1),480,,10192902,SWAG,A Game of Two Halves,0.00605011,0.00715971,2
2026-05-01,Unlimited,2,DJ Beware (1),510,,10192902,SWAG,A Game of Two Halves,0.0058192015,0.0036312342,2
2026-05-01,Unlimited,2,DJ Beware (1),540,126.0,318276926,Manik,Los Angeles (Dub),0.014937162,0.011775017,
2026-05-01,Unlimited,2,DJ Beware (1),570,125.8,10192902,SWAG,A Game of Two Halves,0.0060253143,0.005029559,2
2026-05-01,Unlimited,2,DJ Beware (1),600,,10192902,SWAG,A Game of Two Halves,0.005809307,0.00443995,2
2026-05-01,Unlimited,2,DJ Beware (1),630,,10192902,SWAG,A Game of Two Halves,0.0061861277,0.005370736,2
2026-05-01,Unlimited,2,DJ Beware (1),660,,10192902,SWAG,A Game of Two Halves,0.006113291,0.004278183,2
2026-05-01,Unlimited,2,DJ Beware (1),690,,10192902,SWAG,A Game of Two Halves,0.0058709383,0.0036427975,2
2026-05-01,Unlimited,2,DJ Beware (1),720,167.7,617327924,Red Axes,The Electric,0.0060008764,0.0058567524,3
2026-05-01,Unlimited,2,DJ Beware (1),750,126.1,617327924,Red Axes,The Electric,0.0057132244,0.0059378147,3
2026-05-01,Unlimited,2,DJ Beware (1),780,125.7,617327924,Red Axes,The Electric,0.0062063932,0.0058567524,3
2026-05-01,Unlimited,2,DJ Beware (1),810,126.8,617327924,Red Axes,The Electric,0.005457282,0.0059378147,3
2026-05-01,Unlimited,2,DJ Beware (1),840,,617327924,Red Axes,The Electric,0.0061098337,0.0058162212,3
2026-05-01,Unlimited,2,DJ Beware (1),870,,685275018,Kashovski,Bad Man,0.021685958,0.023716211,
2026-05-01,Unlimited,2,DJ Beware (1),900,,617327924,Red Axes,The Electric,0.0061928034,0.0058162212,3
2026-05-01,Unlimited,2,DJ Beware (1),930,,617327924,Red Axes,The Electric,0.005760789,0.0058972836,3
2026-05-01,Unlimited,2,DJ Beware (1),960,125.6,617327924,Red Axes,The Electric,0.0059301853,0.0058972836,3
2026-05-01,Unlimited,2,DJ Beware (1),990,167.5,617327924,Red Axes,The Electric,0.0054996014,0.0058162212,3
2026-05-01,Unlimited,2,DJ Beware (1),1020,167.1,617327924,Red Axes,The Electric,0.005656123,0.0058162212,3
2026-05-01,Unlimited,2,DJ Beware (1),1050,125.7,617327924,Red Axes,The Electric,0.0058624744,0.0055732727,3
2026-05-01,Unlimited,2,DJ Beware (1),1080,125.8,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014492869,0.014277339,4
2026-05-01,Unlimited,2,DJ Beware (1),1110,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014517903,0.014318109,4
2026-05-01,Unlimited,2,DJ Beware (1),1140,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014328599,0.014358997,4
2026-05-01,Unlimited,2,DJ Beware (1),1170,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014520407,0.014358997,4
2026-05-01,Unlimited,2,DJ Beware (1),1200,125.8,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014810681,0.014358997,4
2026-05-01,Unlimited,2,DJ Beware (1),1230,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014282465,0.01423645,4
2026-05-01,Unlimited,2,DJ Beware (1),1260,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014472365,0.014113903,4
2026-05-01,Unlimited,2,DJ Beware (1),1290,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014509678,0.014358997,4
2026-05-01,Unlimited,2,DJ Beware (1),1320,,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014096737,0.014318109,4
2026-05-01,Unlimited,2,DJ Beware (1),1350,125.8,650882632,Mr. Ho,Angel Number 909 (Acidhouse Mix),0.014431715,0.014005065,4
2026-05-01,Unlimited,2,DJ Beware (1),1380,125.8,53994668,Chymamusique,Lost in Words (Main Saxed Mix),0.029300809,0.034837246,
2026-05-01,Unlimited,2,DJ Beware (1),1410,125.8,648266660,"Tony Romera, ASDEK & Karina Ramage",All I Know (Edit),0.0061044693,0.0038737059,5
2026-05-01,Unlimited,2,DJ Beware (1),1440,125.8,668573553,Sam Supplier & Marlon Sadler,Better Off Alone (Extended Mix),-0.016933382,9.202957e-05,6
2026-05-01,Unlimited,2,DJ Beware (1),1470,125.7,648266660,"Tony Romera, ASDEK & Karina Ramage",All I Know (Edit),0.0048047304,0.0050604343,5
2026-05-01,Unlimited,2,DJ Beware (1),1500,125.8,668573553,Sam Supplier & Marlon Sadler,Better Off Alone (Extended Mix),-0.016536891,-0.00048315525,6
2026-05-01,Unlimited,2,DJ Beware (1),1530,126.1,668573553,Sam Supplier & Marlon Sadler,Better Off Alone (Extended Mix),-0.016858816,-0.0003681779,6
2026-05-01,Unlimited,2,DJ Beware (1),1560,126.2,58365098,David Guetta & Nicky Romero,Metropolis,-0.019397855,-0.012367487,
2026-05-01,Unlimited,2,DJ Beware (1),1590,125.9,,,,,,
2026-05-01,Unlimited,2,DJ Beware (1),1620,125.8,830916181,Sound Experience,Cybernetic Drive,-0.035031736,-0.0006441474,
2026-05-01,Unlimited,2,DJ Beware (1),1650,125.8,507790698,Zakari&Blange,Ghost Flange,-0.020552576,-0.009619117,
